x,y,z,samples
4.355,-8.169,-23.707,2289642
5.323,-9.767,-23.601,2289643
6.388,-12.046,-24.412,2289644
7.273,-12.119,-23.528,2289645
4.46,-11.533,-23.331,2289646
3.044,-8.684,-22.313,2289647
3.544,-6.438,-23.044,2289648
4.026,-10.094,-24.186,2289649
2.089,-12.418,-23.254,2289650
1.885,-11.95,-23.094,2289651
4.376,-8.007,-23.551,2289652
4.752,-8.209,-23.496,2289653
5.489,-12.237,-24.076,2289654
2.626,-12.366,-23.332,2289655
6.607,-12.336,-23.139,2289656
5.818,-10.139,-22.946,2289657
4.809,-8.041,-23.44,2289658
7.851,-12.926,-22.732,2289659
4.913,-8.801,-23.479,2289660
6.882,-11.837,-23.001,2289661
3.538,-6.291,-22.948,2289662
1.418,-11.969,-23.136,2289663
7.606,-12.841,-22.865,2289664
4.832,-8.617,-23.425,2289665
5.515,-12.102,-23.926,2289666
2.921,-11.105,-23.445,2289667
3.559,-8.932,-22.367,2289668
6.968,-11.807,-22.944,2289669
4.782,-8.168,-23.522,2289670
1.551,-11.146,-22.99,2289671
3.625,-6.703,-23.031,2289672
3.349,-7.906,-22.48,2289673
6.158,-11.89,-23.065,2289674
4.605,-7.713,-23.592,2289675
2.094,-11.837,-23.334,2289676
6.974,-11.654,-22.959,2289677
7.18,-12.505,-22.909,2289678
3.213,-12.461,-23.365,2289679
4.875,-8.786,-23.239,2289680
3.386,-8.154,-22.299,2289681
3.728,-7.447,-23.03,2289683
3.345,-8.173,-22.252,2289684
6.615,-11.703,-23.21,2289685
6.612,-13.369,-23.889,2289686
7.315,-12.779,-23.304,2289687
2.217,-9.477,-22.499,2289688
2.483,-11.755,-23.371,2289689
4.466,-7.862,-23.51,2289690
7.902,-12.909,-22.904,2289693
6.493,-11.544,-23.223,2289694
7.748,-12.837,-22.787,2289695
5.324,-11.007,-22.63,2289696
4.088,-12.116,-23.653,2289697
2.693,-8.401,-22.519,2289699
2.782,-9.927,-23.535,2289700
4.941,-11.746,-24.534,2289701
1.689,-11.44,-23.177,2289702
1.574,-11.934,-23.182,2289703
5.412,-12.391,-24.648,2289704
5.572,-13.576,-24.402,2289705
1.868,-9.728,-22.75,2289706
5.288,-8.522,-23.46,2289709
5.579,-12.096,-24.825,2289710
4.913,-8.749,-23.395,2289712
2.873,-9.596,-23.677,2289713
2.147,-9.87,-22.521,2289714
4.701,-12.362,-24.461,2289715
4.483,-10.405,-25.149,2289717
3.699,-8.421,-24.431,2289718
4.044,-11.01,-24.477,2289719
15.241,-8.778,-9.612,2289720
3.442,-6.449,-22.926,2289721
2.473,-10.875,-23.451,2289722
4.464,-7.787,-23.746,2289723
5.366,-12.136,-24.032,2289724
2.321,-9.578,-22.279,2289725
5.661,-11.567,-24.66,2289726
3.62,-9.375,-23.924,2289727
2.567,-9.532,-22.383,2289728
3.422,-11.036,-24.201,2289729
1.482,-11.169,-23.039,2289730
2.179,-9.574,-22.589,2289731
15.308,-8.583,-9.502,2289732
6.299,-14.054,-23.353,2289733
1.456,-10.912,-22.906,2289734
2.807,-13.489,-22.985,2289735
3.51,-6.331,-22.974,2289736
4.156,-9.35,-24.856,2289737
2.056,-11.66,-23.396,2289738
1.952,-12.043,-23.298,2289739
5.246,-12.758,-24.806,2289740
2.007,-10.144,-22.98,2289741
4.219,-10.271,-25.171,2289742
3.048,-9.768,-23.485,2289743
4.969,-12.92,-24.248,2289745
3.743,-11.174,-24.416,2289746
8.295,-14.333,-21.96,2289747
3.277,-8.759,-22.794,2289748
2.386,-12.892,-23.16,2289749
3.998,-7.271,-23.854,2289750
2.3,-8.681,-22.488,2289751
4.826,-12.512,-24.262,2289752
4.774,-12.629,-24.519,2289753
2.119,-11.395,-23.474,2289754
17.461,-18.698,-9.196,2289755
1.613,-11.838,-23.199,2289757
7.52,-12.286,-23.227,2289758
3.082,-8.487,-22.358,2289759
3.581,-6.53,-23.018,2289760
4.283,-11.379,-24.678,2289762
2.963,-7.527,-22.632,2289763
2.512,-12.691,-23.314,2289764
1.992,-9.891,-22.709,2289765
1.562,-11.135,-23.041,2289766
3.755,-8.784,-24.571,2289767
3.182,-7.021,-22.783,2289769
3.395,-8.332,-22.287,2289770
2.535,-11.38,-23.662,2289771
4.287,-10.692,-24.6,2289772
3.861,-7.873,-24.395,2289773
2.269,-11.657,-23.535,2289774
3.813,-7.821,-24.303,2289775
3.788,-7.802,-24.198,2289776
3.863,-8.294,-24.436,2289777
3.682,-8.939,-24.141,2289778
2.278,-9.975,-23.672,2289779
15.247,-8.813,-9.649,2289780
2.611,-8.123,-22.949,2289781
3.48,-6.718,-23.225,2289782
2.446,-12.924,-23.176,2289783
2.038,-9.278,-22.405,2289784
3.809,-7.863,-24.324,2289785
2.691,-11.638,-23.316,2289786
3.828,-8.506,-24.621,2289787
2.741,-11.167,-23.121,2289788
3.861,-7.492,-24.001,2289789
3.497,-6.27,-22.953,2289790
2.078,-11.376,-23.554,2289791
13.23,-11.066,-10.765,2289792
1.763,-11.884,-23.251,2289793
5.062,-10.137,-24.156,2289794
2.168,-13.23,-22.91,2289795
3.314,-9.756,-23.997,2289796
3.926,-8.789,-24.593,2289797
3.132,-9.868,-22.499,2289798
2.876,-7.982,-22.445,2289799
3.667,-8.256,-24.661,2289800
1.862,-10.539,-23.108,2289801
2.793,-7.965,-22.569,2289802
3.885,-9.507,-24.092,2289803
2.484,-8.201,-22.548,2289804
2.587,-7.866,-23.093,2289805
2.76,-8.624,-23.433,2289806
2.139,-13.277,-22.883,2289807
5.536,-10.449,-24.208,2289808
2.909,-9.929,-22.276,2289809
3.149,-7.47,-22.822,2289810
2.464,-11.163,-23.811,2289811
4.164,-11.618,-24.369,2289812
5.212,-10.923,-24.367,2289813
2.774,-12.977,-23.398,2289814
1.754,-11.217,-23.23,2289815
3.318,-10.041,-23.899,2289816
1.597,-11.744,-23.222,2289817
3.963,-7.493,-24.068,2289818
5.202,-13.1,-24.214,2289819
2.604,-12.7,-23.379,2289820
1.672,-11.66,-23.282,2289821
1.748,-12.009,-23.324,2289822
5.926,-12.495,-24.97,2289823
2.848,-8.873,-23.587,2289824
1.701,-12.318,-23.156,2289825
2.034,-11.71,-23.425,2289826
5.116,-11.881,-24.879,2289827
3.515,-6.456,-23.058,2289828
4.587,-13.717,-23.503,2289829
5.76,-9.057,-22.959,2289830
3.909,-7.552,-24.026,2289831
3.2,-7.449,-22.599,2289832
1.933,-12.705,-23.054,2289833
3.583,-6.743,-23,2289834
3.193,-8.741,-22.365,2289835
2.17,-11.421,-23.429,2289836
6.887,-12.69,-23.882,2289837
4.673,-9.782,-23.962,2289838
3.286,-7.668,-22.535,2289839
1.508,-11.337,-23.035,2289840
4.799,-8.66,-23.321,2289841
3.678,-6.677,-23.379,2289842
4.838,-10.537,-24.548,2289843
3.123,-10.322,-22.107,2289844
3.738,-10.554,-24.48,2289845
4.216,-10.335,-24.452,2289846
7.969,-14.043,-22.569,2289847
4.8,-11.493,-24.772,2289848
1.688,-11.606,-23.202,2289849
3.021,-7.712,-22.954,2289850
2.657,-9.739,-23.576,2289851
1.728,-11.861,-23.014,2289852
4.015,-7.808,-24.204,2289853
2.688,-9.599,-22.95,2289854
3.007,-10.913,-23.96,2289855
3.959,-10.542,-24.148,2289856
3.533,-6.73,-23.154,2289857
4.574,-10.752,-24.758,2289858
3.161,-8.642,-22.925,2289859
4.165,-9.427,-24.623,2289860
3.857,-10.933,-24.519,2289861
1.764,-11.369,-23.201,2289862
2.629,-8.023,-22.572,2289863
3.191,-8.694,-23.109,2289864
3.852,-7.188,-23.959,2289865
5.462,-10.095,-23.849,2289866
4.994,-9.909,-24.774,2289867
4.118,-10.709,-24.688,2289868
5.27,-11.418,-24.369,2289869
2.988,-9.122,-23.253,2289870
3.478,-9.331,-23.345,2289871
2.166,-12.093,-23.337,2289872
4.934,-10.357,-24.226,2289873
1.912,-11.845,-23.324,2289874
3.156,-9.355,-24.144,2289875
4.961,-11.977,-24.524,2289877
3.475,-9.714,-23.895,2289878
3.598,-6.5,-23.139,2289879
2.03,-9.218,-22.63,2289880
4.833,-10.101,-24.191,2289882
4.702,-12.594,-23.911,2289883
5.629,-14.003,-23.358,2289884
5.963,-13.148,-24.674,2289885
3.876,-7.383,-24.09,2289886
3.774,-8.01,-24.509,2289887
1.557,-11.787,-23.212,2289888
2.437,-9.062,-22.156,2289889
2.357,-11.465,-23.459,2289890
3.758,-6.877,-23.584,2289891
5.211,-11.99,-24.581,2289892
3.282,-9.677,-22.859,2289893
3.515,-5.991,-22.748,2289895
5.521,-13.428,-23.914,2289896
2.481,-9.247,-22.442,2289899
1.982,-11.602,-23.317,2289900
3.143,-8.239,-22.515,2289901
1.787,-11.384,-23.223,2289902
1.906,-11.491,-23.37,2289903
3.611,-6.524,-23.212,2289904
2.351,-9.443,-22.817,2289905
5.555,-14.018,-23.332,2289906
3.335,-7.138,-22.875,2289907
3.843,-8.186,-24.35,2289908
4.653,-11.078,-24.289,2289909
3.743,-7.757,-23.858,2289910
1.543,-11.472,-23.048,2289911
17.445,-18.624,-9.216,2289912
1.513,-10.943,-22.944,2289913
2.129,-11.355,-23.426,2289914
2.252,-11.13,-23.54,2289915
2.966,-9.815,-22.544,2289916
2.168,-12.043,-23.199,2289917
2.837,-11.574,-23.18,2289918
5.457,-13.633,-23.736,2289919
3.376,-7.487,-22.931,2289920
1.933,-10.08,-22.699,2289921
3.929,-7.307,-23.965,2289922
2.758,-8.431,-22.735,2289923
2.404,-11.005,-23.618,2289924
3.549,-6.375,-23.059,2289925
4.842,-12.571,-24.696,2289927
3.763,-6.803,-23.542,2289928
2.888,-12.042,-23.811,2289929
2.881,-8.199,-22.473,2289930
2.932,-12.808,-23.306,2289931
3.148,-9.946,-22.833,2289932
3.01,-8.044,-22.401,2289933
2.232,-10.75,-23.149,2289934
4.569,-10.003,-24.47,2289935
4.37,-9.98,-24.354,2289937
4.297,-9.313,-23.516,2289938
5.869,-12.369,-24.389,2289939
5.022,-13.156,-24.077,2289940
3.409,-6.558,-22.884,2289941
5.996,-11.848,-24.563,2289942
3.409,-8.511,-22.737,2289943
3.699,-6.696,-23.364,2289944
4.609,-11.804,-24.407,2289946
4.234,-9.713,-25.06,2289947
5.144,-11.597,-24.555,2289948
3.899,-7.911,-24.384,2289949
4.417,-10.118,-24.628,2289950
2.875,-8.312,-22.488,2289951
2.3,-9.574,-22.279,2289952
4.622,-11.818,-24.564,2289953
3.46,-6.3,-22.88,2289954
3.504,-6.367,-22.954,2289955
4.122,-8.049,-24.107,2289956
4.12,-7.431,-23.875,2289957
3.517,-6.064,-22.793,2289958
1.557,-11.675,-23.093,2289959
6.563,-12.842,-24.205,2289960
2.152,-11.399,-23.454,2289961
3.49,-6.26,-22.921,2289963
1.777,-12.019,-23.222,2289964
6.306,-13.46,-23.813,2289965
3.929,-10.851,-24.392,2289966
2.455,-12.869,-23.196,2289967
3.26,-7.165,-22.862,2289968
3.538,-11.85,-24.192,2289970
2.199,-8.376,-22.755,2289971
1.987,-12.571,-23.238,2289972
1.872,-12.33,-23.197,2289973
5.289,-10.078,-23.919,2289974
3.965,-7.844,-24.13,2289975
5.78,-12.377,-23.224,2289976
6.434,-12.445,-24.552,2289977
3.274,-8.266,-22.663,2289978
3.125,-12.11,-24,2289982
2.263,-11.343,-23.772,2289983
3.7,-8.24,-22.911,2289984
2.661,-9.247,-22.386,2289985
-6.802,-10.896,0.251,2290160
-6.802,-10.891,0.253,2290161
-6.803,-10.887,0.251,2290162
-6.802,-10.898,0.254,2290163
-6.802,-10.898,0.253,2290164
-6.803,-10.884,0.255,2290165
15.096,13.279,12.002,2290285
15.062,13.259,12.025,2290286
15.089,13.266,12.013,2290287
15.007,13.211,12.006,2290288
14.99,13.192,12.015,2290289
15.008,13.209,12.009,2290290
19.943,3.531,17.823,2290548
19.939,3.541,17.814,2290549
19.943,3.536,17.826,2290550
19.947,3.536,17.803,2290551
19.94,3.541,17.803,2290552
19.935,3.54,17.801,2290553
-13.609,3.665,17.258,2290619
-13.605,3.664,17.254,2290620
-13.599,3.671,17.271,2290621
-14.532,4.414,17.821,2290622
-13.58,3.678,17.296,2290623
-13.407,3.633,17.291,2290624
-13.433,3.599,17.187,2290625
-13.274,3.615,17.216,2290626
-13.099,3.584,17.129,2290627
-5.065,4.966,15.199,2290628
-4.852,5.075,15.553,2290629
-5.084,4.965,15.184,2290630
-4.343,5.316,14.848,2290631
-5.071,4.898,15.193,2290632
14.437,10.301,10.964,2290633
14.449,10.294,10.955,2290634
13.903,12.749,12.977,2292584
11.316,10.091,15.473,2292585
13.953,12.794,12.949,2292586
15.746,15.562,16.396,2292587
11.518,10.301,15.304,2292588
16.727,11.328,17.044,2293558
16.695,11.383,16.966,2293559
16.727,11.358,17.021,2293560
16.698,11.375,16.967,2293561
16.686,11.372,16.943,2293563
17.16,10.786,17.826,2293564
17.145,10.797,17.805,2293565
17.17,10.777,17.832,2293566
17.158,10.808,17.805,2293567
17.184,10.775,17.843,2293568
17.16,10.811,17.8,2293569
17.056,10.923,17.633,2293570
17.043,10.938,17.613,2293571
17.114,10.855,17.734,2293572
17.03,10.968,17.579,2293573
17.124,10.847,17.751,2293574
17.029,10.966,17.577,2293575
16.968,10.96,17.524,2293576
17.011,10.901,17.604,2293577
16.978,10.947,17.545,2293578
16.709,11.201,17.121,2293579
16.712,11.177,17.147,2293581
17.085,10.825,17.727,2293582
17.072,10.82,17.722,2293583
17.071,10.832,17.712,2293584
17.043,10.866,17.666,2293585
17.052,10.859,17.683,2293586
17.043,10.878,17.657,2293587
16.758,11.119,17.205,2293588
16.738,11.122,17.178,2293589
16.718,11.137,17.151,2293590
16.949,10.983,17.474,2293591
16.948,10.988,17.469,2293592
16.942,10.999,17.449,2293593
16.808,11.089,17.273,2293594
16.841,11.069,17.32,2293595
16.748,11.125,17.188,2293596
16.75,11.138,17.187,2293597
16.762,11.154,17.19,2293598
16.732,11.228,17.097,2293599
16.859,11.687,16.981,2293600
16.779,11.099,17.244,2293601
16.723,11.125,17.167,2293602
16.701,11.148,17.121,2293603
16.692,11.156,17.107,2293604
16.87,11.042,17.362,2293605
16.642,11.134,17.084,2293606
16.653,11.116,17.119,2293607
16.654,11.11,17.122,2293608
16.977,10.964,17.517,2293609
16.976,10.968,17.513,2293610
16.976,10.967,17.516,2293611
-12.019,4.518,4.992,2295850
-12.019,4.518,4.997,2295851
-11.964,4.543,5.007,2295852
-12.004,4.529,5.004,2295854
27.271,1.356,-3.029,2295861
27.245,1.366,-3.025,2295862
27.239,1.365,-3.046,2295863
27.276,1.491,-3.388,2295864
27.258,1.483,-3.334,2295865
27.316,1.468,-3.417,2295866
27.337,1.483,-3.318,2295867
27.296,1.466,-3.258,2295868
27.315,1.466,-3.279,2295869
27.258,1.416,-3.102,2295870
27.207,1.447,-3.161,2295871
27.208,1.416,-3.106,2295872
27.277,1.414,-3.095,2295873
27.226,1.42,-3.135,2295874
27.226,1.429,-3.122,2295875
27.494,1.349,-3.155,2295876
27.293,1.377,-3.093,2295877
27.311,1.36,-3.096,2295878
27.568,1.44,-3.414,2295879
27.539,1.46,-3.376,2295880
27.573,1.458,-3.383,2295881
27.541,1.464,-3.412,2295882
27.488,1.479,-3.416,2295883
27.479,1.479,-3.403,2295884
27.187,1.466,-3.444,2295885
27.211,1.472,-3.427,2295886
27.206,1.473,-3.424,2295887
27.317,1.459,-3.364,2295888
27.289,1.466,-3.343,2295889
27.368,1.427,-3.24,2295890
27.236,1.473,-3.403,2295891
27.225,1.474,-3.389,2295892
27.215,1.474,-3.381,2295893
1.286,-21.602,1.836,2295909
1.302,-21.59,1.833,2295910
1.304,-21.586,1.832,2295911
1.305,-21.593,1.833,2295912
1.353,-21.564,1.841,2295913
1.316,-21.589,1.833,2295914
1.319,-21.586,1.835,2295915
1.316,-21.591,1.835,2295916
1.524,-21.545,1.726,2295917
1.502,-21.55,1.745,2295918
1.521,-21.545,1.727,2295919
1.506,-21.55,1.73,2295920
1.517,-21.546,1.726,2295921
1.524,-21.545,1.716,2295922
1.507,-21.554,1.721,2295923
1.512,-21.548,1.727,2295924
0.205,-22.659,4.65,2295925
0.2,-22.667,4.661,2295926
0.204,-22.662,4.65,2295927
0.201,-22.664,4.646,2295928
0.19,-22.679,4.646,2295929
0.192,-22.676,4.652,2295930
0.206,-22.659,4.671,2295931
0.198,-22.67,4.654,2295932
-4.801,0.785,5.337,2295945
-4.821,0.797,5.326,2295946
20.508,-5.063,10.193,2295985
20.56,-4.995,10.213,2295986
20.594,-5.033,10.285,2295987
20.557,-4.945,10.252,2295988
20.573,-5.14,10.134,2295989
20.563,-5.162,10.144,2295990
8.201,-3.625,-10.998,2295991
8.183,-3.586,-11.007,2295992
8.182,-3.556,-11.023,2295993
8.187,-3.567,-11.016,2295994
8.184,-3.553,-11.01,2295995
8.182,-3.575,-11.019,2295996
8.179,-3.502,-11.009,2295997
2.065,-6.262,8.62,2296620
2.082,-6.258,8.642,2296622
2.053,-6.261,8.615,2296625
0.094,-6.117,7.533,2296637
0.117,-6.142,7.541,2296640
0.176,-6.141,7.573,2296641
2.199,-6.216,8.725,2296643
2.214,-6.212,8.745,2296646
2.208,-6.216,8.751,2296647
2.199,-6.217,8.731,2296648
8.388,21.546,16.377,2297324
8.449,21.693,16.536,2297325
8.388,21.566,16.423,2297326
8.399,21.547,16.416,2297327
8.828,26.856,2.421,2297702
8.785,26.803,2.396,2297703
7.518,23.216,0.315,2297704
7.668,18.207,1.832,2297705
7.742,18.341,1.891,2297706
7.741,18.379,1.856,2297707
2.134,18.273,-7.779,2298080
3.123,15.755,-12.076,2298081
3.376,17.351,-14.086,2298082
3.004,17.161,-14.928,2298083
3.897,15.598,-12.478,2298084
4.226,15.91,-13.742,2298085
3.9,15.609,-11.981,2298086
3.967,15.916,-13.446,2298087
1.709,17.437,-12.769,2298088
4.061,15.744,-12.824,2298089
2.711,16.392,-12.941,2298090
3.885,15.938,-13.574,2298091
2.924,17.214,-6.553,2298092
3.104,17.191,-14.018,2298093
3.149,17.2,-14.122,2298094
2.628,17.743,-7.534,2298095
4.234,16.052,-12.957,2298096
4.107,15.503,-12.486,2298097
2.794,17.939,-7.261,2298098
3.288,17.206,-15.507,2298099
2.098,18.16,-7.714,2298100
3.347,16.809,-14.601,2298101
2.675,17.841,-13.698,2298102
3.417,16.085,-12.849,2298103
2.122,18.281,-7.723,2298104
2.375,17.887,-6.434,2298105
2.288,18.553,-8.059,2298106
3.864,16.086,-13.545,2298107
2.963,17.368,-13.89,2298108
4.174,15.837,-13.076,2298109
3.996,15.824,-12.702,2298110
3.158,17.403,-6.869,2298111
3.629,17.346,-15.405,2298112
3.224,15.688,-12.035,2298113
3.145,16.994,-6.569,2298114
3.954,15.524,-12.393,2298115
3.55,18.074,-6.797,2298116
2.318,17.976,-7.404,2298117
3.644,17.189,-6.013,2298118
2.879,16.122,-12.633,2298119
2.282,17.56,-7.442,2298120
2.908,17.719,-7.569,2298121
2.199,17.757,-7.578,2298122
4.17,16.081,-7.222,2298123
3.706,16.149,-13.513,2298124
3.145,17.049,-14.468,2298125
2.508,16.969,-13.199,2298126
4,15.423,-11.734,2298127
4.005,15.926,-13.48,2298128
3.556,16.984,-13.817,2298129
2.517,18.418,-7.645,2298130
4.34,15.753,-12.866,2298131
1.967,3.568,9.405,2298923
9.071,-6.433,15.843,2298925
1.525,4.423,7.45,2298926
1.407,4.59,6.75,2298927
1.407,4.56,6.971,2298928
1.56,4.375,7.73,2298929
9.241,-6.252,15.844,2298930
1.691,4.092,8.307,2298931
9.22,-6.306,15.847,2298932
8.828,-6.969,15.769,2298934
1.389,4.631,6.89,2298935
12.53,-13.172,11,2298936
1.382,4.591,7.152,2298938
12.67,-13.33,10.933,2298939
1.641,4.231,7.535,2298941
6.539,-5.947,16.46,2298942
1.305,4.73,6.904,2298943
7.849,26.781,3.122,2298944
1.317,4.685,6.824,2298945
1.301,4.704,6.939,2298946
1.148,4.899,6.74,2298947
8.117,27.129,3.341,2298948
16.386,14.252,8.711,2298953
16.404,14.227,8.677,2298954
16.495,14.282,8.817,2298955
16.459,14.23,8.698,2298956
16.387,14.152,8.605,2298957
16.609,14.316,8.919,2298958
19.498,-1.076,21.439,2298984
19.566,0.271,21.587,2298985
20.172,-1.054,15.894,2298986
19.533,-1.118,21.379,2298987
20.174,-1.052,15.846,2298988
20.184,-1.076,15.712,2298989
20.157,-1.028,15.856,2298990
19.502,-0.997,21.258,2298991
19.73,0.65,21.264,2298992
16.137,4.913,19.306,2298993
14.777,4.927,19.964,2298994
18.837,1.489,23.806,2298995
18.852,1.701,23.859,2298996
18.849,1.76,23.871,2298997
15.499,1.63,22.334,2298998
18.858,1.885,23.89,2298999
15.525,1.738,22.184,2299000
18.87,1.789,23.9,2299001
18.817,1.468,23.757,2299002
18.848,1.416,23.803,2299003
15.537,1.622,22.358,2299004
18.862,1.818,23.879,2299005
18.832,1.462,23.748,2299006
18.87,1.785,23.904,2299007
18.868,1.74,23.896,2299008
18.873,1.744,23.903,2299009
18.861,1.824,23.869,2299010
18.853,1.493,23.764,2299011
18.853,1.791,23.885,2299012
18.874,1.754,23.9,2299013
18.852,1.789,23.892,2299014
18.833,1.469,23.759,2299015
18.85,1.837,23.871,2299016
18.837,1.779,23.901,2299017
18.822,1.769,23.895,2299018
18.739,0.965,23.497,2299019
18.835,1.938,23.834,2299020
18.863,1.406,23.701,2299021
18.878,1.767,23.905,2299022
18.633,0.725,23.39,2299023
20.848,-13.984,13.62,2299044
24.396,-0.204,6.054,2299046
24.339,1.227,5.494,2299047
4.934,4.613,17.487,2299187
23.224,3.277,4.788,2299563
23.176,3.241,4.81,2299564
23.217,3.274,4.763,2299565
23.325,3.343,4.592,2299566
23.332,3.347,4.592,2299567
23.32,3.363,4.599,2299568
23.543,3.703,4.906,2299569
23.267,3.406,4.776,2299570
23.396,3.528,4.835,2299571
-13.285,-20.834,9.654,2299836
-12.178,-22.176,9.937,2299837
-13.147,-21.007,9.729,2299838
-12.152,-22.205,9.951,2299839
-9.101,-23.752,12.956,2299840
-11.643,-23.211,10.271,2299841
-12.635,-21.784,10.256,2299842
-11.388,-23.541,10.056,2299843
-13.225,-20.863,9.706,2299844
-11.899,-22.594,9.998,2299845
-13.901,-7.035,6.828,2299846
-11.342,-23.491,9.963,2299847
-12.422,-21.895,9.923,2299848
-12.166,-22.752,10.46,2299849
-10.482,-25.106,11.6,2299850
-11.55,-23.237,10.095,2299851
-13.241,-20.873,9.678,2299852
-12.438,-21.849,9.921,2299853
-12.862,-21.367,9.796,2299854
-11.239,-23.74,9.981,2299855
-11.686,-22.836,10.108,2299856
-11.142,-23.915,9.989,2299857
-13.251,-20.832,9.605,2299858
-13.199,-20.89,9.661,2299859
-13.844,-7.154,6.875,2299860
-11.532,-23.037,9.937,2299861
-11.737,-22.673,9.949,2299862
-12.138,-22.205,9.937,2299863
-13.827,-7.177,6.888,2299864
-12.262,-22.038,9.939,2299865
-13.19,-20.972,9.714,2299866
-11.156,-23.859,9.969,2299867
-11.907,-22.421,9.944,2299868
-12.41,-21.939,9.935,2299869
-12.293,-22.035,9.919,2299870
-12.199,-22.186,9.962,2299871
-13.179,-20.91,9.648,2299872
-11.181,-23.819,9.978,2299873
-12.588,-21.808,10.353,2299874
-11.34,-23.551,9.974,2299875
-12.41,-21.904,9.905,2299876
-10.423,-25.17,11.592,2299877
-11.987,-22.421,9.95,2299878
-12.253,-22.143,9.935,2299879
-18.467,-8.421,18.482,2300032
-18.465,-8.431,18.49,2300033
-18.513,-8.472,18.532,2300034
-18.524,-8.489,18.505,2300035
-18.525,-8.231,18.59,2300036
-18.52,-8.234,18.57,2300037
-18.556,-8.301,18.594,2300038
-18.53,-8.253,18.544,2300039
-18.674,-5.991,17.734,2300040
-18.65,-5.913,17.723,2300041
-18.656,-6.093,17.708,2300042
-18.659,-6.018,17.743,2300043
1.453,-4.283,27.932,2300414
1.503,-4.276,27.858,2300415
1.467,-4.258,28.051,2300416
1.47,-4.256,27.976,2300417
1.44,-4.28,27.974,2300418
1.453,-4.266,28.015,2300420
1.484,-4.256,27.906,2300421
1.458,-4.197,28.094,2300422
25.757,-4.315,-0.479,2300442
26.302,-4.303,-0.358,2300443
27.533,-4.667,-0.303,2300444
30.037,0.349,-1.799,2300445
13.62,-5.014,11.792,2300446
13.636,-5.011,11.794,2300447
12.577,-5.198,12.031,2300448
12.646,-5.163,12.03,2300449
12.349,-5.294,11.978,2300450
12.422,-5.259,11.979,2300451
12.596,-4.846,12.053,2300452
12.565,-4.896,12.023,2300453
13.129,-5.143,11.95,2300454
13.136,-5.14,11.949,2300455
-13.346,-18.842,-11.996,2300701
-13.351,-18.803,-12.105,2300702
-1.746,-29.257,5.4,2301448
-1.756,-29.354,5.361,2301450
-1.702,-29.604,5.242,2301451
-1.686,-29.623,5.238,2301452
-1.655,-29.647,5.185,2301453
-1.698,-29.576,5.252,2301454
-1.75,-29.265,5.397,2301455
-1.754,-29.237,5.41,2301456
-1.743,-29.255,5.401,2301458
-1.731,-29.615,5.25,2301459
-1.727,-29.619,5.244,2301460
-1.744,-29.604,5.252,2301461
-1.737,-29.638,5.227,2301462
18.047,-6.487,11.709,2301525
18.073,-6.484,11.707,2301526
16.737,-15.69,19.04,2302020
16.544,-16.214,18.509,2302021
16.668,-16.005,18.548,2302022
16.919,-15.575,18.944,2302023
16.836,-15.612,19.034,2302024
16.921,-15.583,18.967,2302025
16.338,-16.466,18.406,2302026
15.637,-16.386,19.477,2302027
17.058,-15.381,19.072,2302028
17.437,-15.461,18.463,2302029
17.263,-15.412,18.74,2302030
17.684,-15.508,17.954,2302031
17.218,-15.393,18.849,2302032
17.483,-15.41,18.473,2302033
17.541,-15.412,18.398,2302034
17.422,-15.399,18.567,2302035
17.364,-15.353,18.714,2302036
17.46,-15.387,18.545,2302037
17.547,-15.476,18.296,2302038
17.63,-15.459,18.193,2302039
16.619,-16.22,18.419,2302040
17.028,-16.055,18.045,2302041
16.915,-16.252,17.907,2302042
17.123,-16.079,17.844,2302043
16.142,-16.338,18.859,2302044
16.524,-16.316,18.327,2302045
17.088,-16.111,17.843,2302046
17.047,-16.103,17.905,2302047
17.044,-16.003,18.155,2302048
16.779,-16.326,17.996,2302049
16.983,-16.107,18.027,2302050
16.833,-16.169,18.159,2302051
16.985,-16.136,17.868,2302052
16.808,-16.215,17.954,2302053
17.294,-15.722,18.274,2302054
17.119,-15.938,18.139,2302055
17.357,-15.752,18.13,2302056
