x,y,z,samples
-0.541,3.841,19.799,2320394
-0.18,3.851,19.664,2320395
-0.896,3.818,19.916,2320396
1.773,4.748,18.2,2320397
-0.929,3.768,19.962,2320398
3.61,4.71,17.443,2320399
2.765,4.585,17.944,2320400
2.155,4.604,18.181,2320401
-1.444,3.774,20.127,2320402
-1.212,3.796,19.99,2320403
1.59,4.833,18.189,2320404
1.807,4.8,18.135,2320405
-0.095,4.087,19.467,2320406
2.46,4.627,18.036,2320407
-1.331,3.772,20.098,2320408
2.034,4.776,18.064,2320409
3.804,4.875,17.178,2320410
1.518,4.849,18.201,2320411
1.33,4.717,18.395,2320412
1.396,4.814,18.28,2320413
1.31,4.807,18.318,2320414
-1.057,3.772,20.029,2320415
1.398,3.34,19.614,2320416
-1.111,3.776,20.042,2320417
3.993,4.973,16.98,2320418
3.781,4.857,17.215,2320419
3.086,4.248,18.164,2320420
2.639,3.909,18.686,2320421
3.482,4.52,17.707,2320422
3.014,4.117,18.329,2320423
2.852,3.99,18.523,2320424
3.913,4.889,17.112,2320425
3.856,4.889,17.148,2320426
3.424,4.823,17.419,2320427
3.776,4.863,17.21,2320428
3.987,4.926,17.039,2320429
3.728,4.841,17.259,2320430
3.763,4.869,17.211,2320431
3.864,4.89,17.141,2320432
3.243,4.325,18.02,2320433
3.918,4.82,17.17,2320434
3.807,4.86,17.199,2320435
3.836,4.877,17.168,2320436
3.31,4.759,17.534,2320437
3.93,4.884,17.107,2320438
3.918,4.906,17.098,2320439
3.865,4.889,17.141,2320440
3.878,4.894,17.134,2320441
2.645,3.739,18.854,2320442
2.62,3.732,18.876,2320443
4.085,4.997,16.876,2320444
3.565,4.853,17.323,2320445
1.969,4.319,18.537,2320446
3.836,4.888,17.158,2320447
3.003,4.091,18.36,2320448
3.178,4.24,18.132,2320449
2.828,3.903,18.624,2320450
3.948,4.917,17.075,2320451
3.937,4.901,17.091,2320452
3.9,4.896,17.115,2320453
3.812,4.849,17.206,2320454
3.934,4.878,17.107,2320455
3.956,4.907,17.075,2320456
3.773,4.812,17.263,2320457
2.856,3.92,18.596,2320458
2.687,3.814,18.763,2320459
2.719,3.921,18.641,2320460
3.711,4.853,17.256,2320461
3.825,4.882,17.167,2320462
1.415,4.861,18.232,2320463
-1.488,3.825,20.098,2320464
-12.814,16.482,6.802,2320465
3.943,4.902,17.088,2320466
1.604,4.808,18.21,2320467
3.866,4.879,17.147,2320468
1.62,4.791,18.217,2320469
-1.236,3.844,20.014,2320470
3.055,4.264,18.163,2320471
3.804,4.874,17.184,2320472
3.111,4.765,17.614,2320473
3.899,4.874,17.137,2320474
-1.407,3.811,20.095,2320475
3.107,4.151,18.256,2320476
2.92,3.937,18.549,2320477
3.86,4.899,17.139,2320478
2.445,3.81,18.846,2320479
2.893,4.014,18.481,2320480
3.44,4.637,17.606,2320481
3.29,4.768,17.534,2320482
3.521,4.821,17.377,2320483
3.487,4.835,17.385,2320484
3.737,4.854,17.24,2320485
3.857,4.884,17.151,2320486
3.849,4.874,17.16,2320487
3.699,4.828,17.285,2320488
3.278,4.349,17.974,2320489
3.046,4.197,18.23,2320490
2.653,3.982,18.607,2320491
2.644,3.868,18.725,2320493
1.9,4.676,18.216,2320494
3.854,4.885,17.15,2320495
3.368,4.706,17.562,2320496
3.767,4.845,17.231,2320497
3.955,4.923,17.061,2320498
3.45,4.844,17.39,2320499
3.132,4.802,17.574,2320500
3.839,4.89,17.156,2320501
2.533,3.96,18.672,2320502
3.903,4.875,17.12,2320503
2.832,4.338,18.18,2320504
3.779,4.861,17.211,2320505
2.754,4.02,18.529,2320506
3.666,4.859,17.276,2320507
3.845,4.869,17.175,2320508
3.37,4.55,17.731,2320509
3.896,4.897,17.117,2320510
3.62,4.853,17.301,2320511
3.954,4.92,17.066,2320512
3.861,4.899,17.135,2320513
3.42,4.833,17.411,2320514
1.274,4.791,18.348,2320515
3.972,4.929,17.045,2320516
3.787,4.879,17.194,2320517
3.676,4.851,17.274,2320518
3.298,4.71,17.592,2320519
3.801,4.862,17.201,2320520
3.622,4.795,17.356,2320521
3.716,4.871,17.235,2320522
3.88,4.881,17.143,2320523
3.879,4.884,17.139,2320524
3.638,4.843,17.297,2320525
3.711,4.856,17.251,2320526
3.925,4.919,17.081,2320527
3.366,4.767,17.501,2320528
2.136,4.741,18.055,2320529
3.554,4.837,17.345,2320530
2.968,4.687,17.758,2320531
3.81,4.852,17.205,2320532
3.875,4.883,17.146,2320533
3.832,4.878,17.17,2320534
3.595,4.796,17.369,2320535
2.624,3.71,18.944,2320536
3.945,4.922,17.069,2320537
2.884,4.132,18.364,2320538
3.599,4.6,17.57,2320539
3.08,4.072,18.352,2320540
2.836,4.097,18.421,2320541
2.899,4.133,18.358,2320542
3.76,4.875,17.207,2320543
3.846,4.86,17.189,2320544
1.523,4.732,18.309,2320545
3.665,4.841,17.291,2320546
3.302,4.809,17.487,2320547
3.807,4.878,17.182,2320548
4.052,4.957,16.976,2320549
4.039,4.979,16.945,2320550
3.959,4.923,17.063,2320551
2.912,4.036,18.451,2320552
2.956,4.206,18.259,2320553
2.629,3.965,18.637,2320554
0.673,3.505,19.715,2320555
1.555,4.797,18.237,2320556
0.674,3.491,19.727,2320557
1.885,3.865,18.981,2320558
0.674,3.473,19.732,2320559
0.791,3.474,19.71,2320560
1.559,3.276,19.623,2320561
1.546,3.298,19.608,2320562
1.048,3.385,19.688,2320563
0.923,3.458,19.667,2320564
1.341,3.381,19.603,2320565
3.127,4.871,17.493,2320566
1.634,3.3,19.579,2320567
1.642,3.493,19.392,2320568
1.373,3.295,19.663,2320569
1.32,3.323,19.661,2320570
0.888,3.592,19.561,2320571
0.576,3.559,19.693,2320572
0.562,3.535,19.723,2320573
0.764,3.537,19.653,2320574
1.86,4.819,18.094,2320575
1.887,3.498,19.318,2320576
-0.863,3.815,19.906,2320577
1.271,3.372,19.631,2320578
2.382,3.746,18.924,2320579
-0.481,3.621,19.985,2320580
0.765,3.549,19.637,2320581
1.425,3.305,19.637,2320582
1.221,3.416,19.609,2320583
-1.29,3.75,20.114,2320584
-0.871,3.752,19.985,2320585
-0.229,3.803,19.744,2320586
0.63,3.516,19.734,2320587
-0.536,3.521,19.864,2320588
-0.231,3.938,19.604,2320589
1.702,4.333,18.618,2320590
-0.37,3.859,19.763,2320591
-0.685,3.65,19.908,2320592
1.586,4.196,18.786,2320593
-1.003,3.774,19.994,2320594
-0.877,3.775,19.909,2320595
1.508,4.795,18.255,2320596
1.309,4.845,18.281,2320597
-0.409,3.647,19.904,2320598
-0.583,3.866,19.773,2320599
-0.906,3.846,19.934,2320600
-0.658,3.751,19.891,2320601
-1.375,3.793,20.039,2320602
2.094,4.742,18.072,2320603
-0.992,3.723,20.036,2320604
-0.959,3.696,20.054,2320605
-0.812,3.712,19.984,2320606
1.368,4.782,18.319,2320607
-0.778,3.752,19.942,2320608
-0.875,3.755,19.987,2320609
-1.42,3.769,20.13,2320610
0.081,3.635,19.778,2320611
-0.084,3.875,19.598,2320612
1.641,4.83,18.17,2320613
-0.288,3.688,19.858,2320614
1.721,4.636,18.325,2320615
1.575,4.638,18.381,2320616
1.535,4.806,18.237,2320617
-1.114,3.78,20.018,2320618
0.304,3.588,19.75,2320619
-0.72,3.759,19.936,2320620
1.311,4.209,18.864,2320621
1.515,4.427,18.598,2320622
3.007,4.567,17.867,2320623
1.11,3.488,19.576,2320624
-0.538,3.57,19.849,2320625
1.134,4.589,18.579,2320626
1.499,4.541,18.498,2320627
0.894,3.581,19.573,2320628
3.531,4.81,17.372,2320629
0.433,3.793,19.529,2320630
2.709,4.042,18.52,2320631
2.141,4.685,18.114,2320632
-1.079,3.737,20.083,2320633
0.204,3.625,19.739,2320634
3.55,4.855,17.311,2320635
1.629,4.773,18.234,2320636
-1.086,3.759,20.028,2320637
3.766,4.896,17.176,2320638
-1.227,3.753,20.096,2320639
-1.212,3.786,20.039,2320640
2.053,4.836,17.999,2320641
-1.153,3.806,19.994,2320642
-1.588,3.774,20.188,2320643
1.404,4.812,18.279,2320644
1.718,4.582,18.38,2320645
3.294,4.873,17.417,2320646
-0.848,3.713,20.031,2320647
-0.553,3.742,19.895,2320648
1.615,3.926,19.016,2320649
0.239,3.634,19.73,2320650
-0.224,3.543,19.974,2320651
-1.536,3.781,20.161,2320652
-1.597,3.771,20.193,2320653
-0.959,3.781,19.978,2320654
-1.124,3.752,20.046,2320655
-0.275,3.603,19.94,2320656
0.508,3.486,19.777,2320657
1.358,3.362,19.613,2320658
-0.812,3.71,20.008,2320659
1.646,4.784,18.214,2320660
-0.769,3.71,20.008,2320661
-1.232,3.787,20.051,2320662
-1.378,3.762,20.128,2320663
-1.407,3.781,20.102,2320664
-1.475,3.772,20.152,2320665
-0.179,3.656,19.855,2320666
1.343,3.389,19.594,2320667
0.41,3.564,19.746,2320668
0.488,3.499,19.774,2320669
0.402,3.557,19.754,2320670
0.29,3.54,19.774,2320671
2.126,4.809,17.997,2320672
-1.573,3.801,20.15,2320673
-1.32,3.768,20.102,2320674
2.039,4.807,18.034,2320675
-1.205,3.757,20.077,2320676
-0.872,3.883,19.873,2320677
-1.591,3.786,20.172,2320678
-0.22,4.126,19.428,2320679
-0.492,4.069,19.54,2320680
-1.086,3.74,20.058,2320681
1.468,4.799,18.268,2320682
-1.227,3.738,20.116,2320683
2.042,4.758,18.083,2320684
2.186,4.771,18.01,2320685
1.803,4.582,18.35,2320686
1.308,3.295,19.689,2320687
0.061,3.522,19.895,2320688
3.59,4.865,17.297,2320689
0.77,3.424,19.767,2320690
0.594,3.582,19.671,2320691
2.881,4.1,18.395,2320692
0.429,3.572,19.738,2320693
0.193,3.53,19.851,2320694
2.477,4.112,18.545,2320695
0.92,3.541,19.595,2320696
-1.561,3.772,20.168,2320697
-0.164,3.657,19.851,2320698
1.379,3.725,19.296,2320699
-0.07,3.626,19.856,2320700
2.149,4.141,18.642,2320701
0.042,3.557,19.881,2320702
-0.77,3.676,20.002,2320703
-0.613,3.643,19.996,2320704
-1.612,3.778,20.186,2320705
2.009,4.519,18.332,2320706
2.392,4.088,18.603,2320707
0.394,3.688,19.685,2320708
-0.012,3.617,19.838,2320709
-0.143,3.677,19.831,2320710
-0.167,3.987,19.553,2320711
2.375,4.26,18.445,2320712
2.289,4.778,17.957,2320713
-1.118,3.744,20.058,2320714
-0.969,3.783,19.98,2320715
-0.759,3.856,19.84,2320716
1.589,4.736,18.28,2320717
-1.35,3.792,20.077,2320718
-1.435,3.79,20.102,2320719
-1.364,3.811,20.084,2320720
-1.099,3.74,20.068,2320721
-1.463,3.768,20.153,2320722
-1.426,3.772,20.134,2320723
1.663,4.786,18.207,2320724
-0.223,3.629,19.889,2320725
-1.386,3.767,20.127,2320726
-1.148,3.736,20.087,2320727
-1.274,3.794,20.059,2320728
0.407,3.629,19.685,2320729
0.343,3.521,19.802,2320730
1.804,3.918,18.959,2320731
-0.079,3.543,19.925,2320732
0.537,3.462,19.78,2320733
1.851,3.832,19.016,2320734
-1.41,3.781,20.115,2320735
-0.864,3.669,20.059,2320736
-0.586,3.674,20.018,2320737
-0.563,3.729,19.899,2320738
1.479,4.782,18.275,2320739
3.841,4.867,17.153,2320740
-1.136,3.757,20.027,2320741
-1.435,3.764,20.145,2320742
0.763,3.612,19.586,2320743
-1.509,3.727,20.141,2320744
-0.177,3.581,19.913,2320745
-0.547,3.844,19.782,2320746
-0.181,3.612,19.899,2320747
-0.259,3.73,19.819,2320748
0.42,3.57,19.748,2320749
0.44,3.675,19.634,2320750
1.967,3.806,19.007,2320751
1.404,3.661,19.324,2320752
-0.939,3.738,20.017,2320753
-0.237,3.474,19.99,2320754
0.143,3.616,19.786,2320755
-0.763,3.693,19.987,2320756
0.133,3.595,19.817,2320757
-0.613,3.776,19.876,2320758
-0.427,3.669,19.918,2320759
-0.526,3.666,19.933,2320760
-0.47,3.614,19.976,2320761
0.697,3.598,19.62,2320762
0.398,3.58,19.708,2320763
1.041,3.642,19.452,2320764
0.536,3.528,19.728,2320765
1.229,3.73,19.326,2320766
0.138,3.62,19.787,2320767
2.183,4.14,18.63,2320768
0.478,3.437,19.826,2320769
-0.085,3.673,19.802,2320770
-1.305,3.752,20.116,2320771
-0.828,3.617,20.067,2320772
0.02,3.635,19.811,2320773
-0.571,3.647,19.977,2320774
-1.146,3.75,20.069,2320775
-1.312,3.8,20.078,2320776
-1.238,3.772,20.068,2320777
-1.523,3.76,20.183,2320778
-1.315,3.768,20.107,2320779
2.313,4.265,18.464,2320780
-1.365,3.777,20.109,2320781
-1.25,3.759,20.093,2320782
1.769,4.791,18.162,2320783
-0.784,3.684,20.016,2320784
3.399,4.814,17.429,2320785
-0.835,3.708,20.011,2320786
-0.966,3.707,20.055,2320787
-1.679,3.78,20.215,2320788
-1.085,3.754,20.037,2320789
-1.408,3.772,20.133,2320790
-1.402,3.788,20.109,2320791
-0.312,3.801,19.731,2320792
-1.034,3.808,19.962,2320793
-0.457,3.809,19.791,2320794
0.096,3.661,19.754,2320795
1.905,4.83,18.066,2320796
-0.892,3.762,19.977,2320797
-0.821,3.99,19.729,2320798
-1.25,3.747,20.113,2320799
-1.167,3.767,20.044,2320800
-1.17,3.76,20.072,2320801
-1.143,3.777,20.04,2320802
-0.917,3.72,20.019,2320803
0.492,3.545,19.73,2320804
1.327,4.696,18.41,2320805
1.106,4.588,18.588,2320806
-0.706,3.682,19.995,2320807
-0.151,3.883,19.642,2320808
-1.056,3.753,20.038,2320809
-0.643,3.786,19.869,2320810
-1.143,3.815,20,2320811
-1.206,3.816,19.98,2320812
1.655,4.78,18.217,2320813
-1.505,3.774,20.15,2320814
2.635,3.847,18.747,2320815
0.339,3.537,19.807,2320816
1.657,3.294,19.572,2320817
0.249,3.521,19.83,2320818
1.426,4.498,18.564,2320819
0.313,3.619,19.749,2320820
1.133,3.394,19.663,2320821
0.896,3.502,19.642,2320822
0.96,3.491,19.634,2320823
1.388,4.799,18.301,2320824
2.14,3.658,19.091,2320825
1.959,3.633,19.172,2320826
0.397,3.635,19.691,2320827
1.764,3.412,19.434,2320828
1.48,3.284,19.643,2320829
1.515,3.317,19.6,2320830
1.842,3.439,19.383,2320831
2.053,3.737,19.048,2320832
1.484,3.287,19.638,2320833
2.476,3.794,18.851,2320834
1.566,3.344,19.561,2320835
1.47,3.28,19.644,2320836
2.127,3.585,19.168,2320837
1.58,3.281,19.608,2320838
1.586,3.293,19.598,2320839
1.389,3.946,19.091,2320840
0.379,3.587,19.745,2320841
2.278,3.941,18.786,2320842
0.765,3.605,19.599,2320843
3.306,4.568,17.742,2320844
1.215,3.405,19.626,2320845
3.735,4.889,17.203,2320846
-0.417,3.935,19.718,2320847
3.72,4.891,17.211,2320848
-0.021,3.851,19.682,2320849
-0.114,4.008,19.571,2320850
1.245,3.47,19.555,2320851
1.673,4.61,18.369,2320852
3.368,4.848,17.412,2320853
-0.401,3.774,19.835,2320854
-0.394,3.817,19.805,2320855
3.274,4.851,17.456,2320856
1.901,4.552,18.338,2320857
1.771,4.583,18.36,2320858
2.597,3.907,18.701,2320859
0.272,3.567,19.813,2320860
-0.541,3.849,19.909,2320861
0.506,3.571,19.719,2320862
-0.112,3.724,19.791,2320863
2.531,3.903,18.729,2320864
1.26,4.591,18.543,2320865
2.134,4.06,18.725,2320866
1.602,3.786,19.156,2320867
3.658,4.886,17.233,2320868
3.086,4.228,18.187,2320869
-0.012,3.738,19.763,2320870
2.013,4.027,18.799,2320871
0.239,3.728,19.67,2320872
2.878,3.916,18.608,2320873
-1.675,3.784,20.18,2320874
3.667,4.872,17.252,2320875
3.827,4.89,17.163,2320876
0.17,3.973,19.48,2320877
-0.585,3.712,19.955,2320878
-0.252,3.766,19.804,2320879
1.661,4.07,18.879,2320880
-12.904,7.153,7.529,2320881
-12.903,7.145,7.537,2320882
-12.903,7.149,7.53,2320883
-12.906,7.146,7.534,2320884
-12.901,7.14,7.538,2320885
-12.903,7.14,7.537,2320886
-12.891,7.215,7.509,2320887
-12.892,7.212,7.511,2320888
-12.891,7.168,7.532,2320889
-12.894,7.194,7.517,2320890
-12.903,7.183,7.52,2320891
-12.89,7.149,7.531,2320892
-12.731,8.686,6.464,2320893
-12.729,8.682,6.465,2320894
-12.73,8.693,6.464,2320895
-12.732,8.676,6.47,2320896
-12.73,8.672,6.476,2320897
-12.728,8.686,6.463,2320898
-12.718,8.693,6.43,2320899
-12.712,8.683,6.428,2320900
-12.717,8.69,6.431,2320901
-12.71,8.697,6.43,2320902
-12.72,8.691,6.431,2320903
-12.722,8.7,6.451,2320904
-0.495,3.828,19.914,2320905
3.6,4.862,17.296,2320906
3.037,4.801,17.609,2320907
1.857,4.604,18.305,2320908
-0.066,3.937,19.633,2320909
0.444,4.143,19.275,2320910
3.443,4.838,17.392,2320911
-0.299,3.815,19.845,2320912
1.588,4.56,18.453,2320913
-0.338,3.87,19.808,2320914
1.785,3.349,19.492,2320915
1.744,3.887,19.017,2320916
0.435,3.714,19.639,2320917
1.464,3.33,19.605,2320918
2.46,3.734,18.916,2320919
1.688,4.125,18.819,2320920
1.094,3.571,19.528,2320921
2.378,3.888,18.794,2320922
0.309,3.764,19.667,2320923
0.21,3.67,19.766,2320924
1.409,3.286,19.664,2320925
1.28,3.372,19.633,2320926
-0.494,3.706,19.941,2320927
1.162,3.56,19.501,2320928
12.473,-6.374,19.231,2321978
12.379,-6.349,19.321,2321979
12.443,-6.315,19.326,2321980
12.438,-6.351,19.39,2321981
12.355,-6.339,19.484,2321982
11.786,-4.764,15.224,2321983
12.425,-6.395,19.024,2321984
12.237,-6.414,19.139,2321985
12.421,-6.357,19.122,2321986
20.006,-0.383,15.359,2321993
10.921,-5.625,20.039,2321994
20.074,-0.541,14.577,2321995
20.122,-0.445,15.563,2321996
10.89,-5.765,19.991,2321997
19.97,-0.518,15.015,2321998
19.991,-0.458,15.409,2321999
10.891,-5.695,20.052,2322000
20.062,-0.526,14.602,2322001
-13.14,10.049,11.22,2322423
-13.11,9.967,11.326,2322424
-13.106,9.977,11.311,2322425
-13.068,9.905,11.407,2322426
-13.124,9.964,11.308,2322428
-12.977,9.829,11.458,2322429
-13.035,9.866,11.436,2322430
-13.115,9.952,11.289,2322431
-13.055,9.909,11.416,2322432
-13.081,9.937,11.353,2322433
-13.109,9.981,11.283,2322434
-13.092,9.921,11.356,2322435
-13.067,9.913,11.371,2322436
-13.067,9.902,11.397,2322437
-13.043,9.911,11.377,2322438
-13.021,9.867,11.428,2322439
-13.059,9.907,11.386,2322440
-13.136,10.013,11.274,2322441
-13.076,9.897,11.401,2322442
-12.66,9.576,11.529,2322443
-13.017,9.717,11.568,2322444
-13.036,9.83,11.063,2322445
-13.021,9.765,11.541,2322446
-13.014,9.684,11.603,2322447
-13.047,9.801,11.52,2322448
-13.087,9.974,11.132,2322449
-13.088,9.992,11.109,2322451
13.337,-8.451,20.13,2322597
13.291,-8.477,20.176,2322598
13.301,-8.479,20.168,2322599
12.77,-8.94,20.589,2322600
12.727,-8.961,20.612,2322601
12.744,-8.947,20.595,2322602
7.525,-5.827,-15.085,2322603
7.459,-5.822,-15.07,2322604
7.448,-5.8,-15.069,2322605
5.485,-6.717,-13.343,2322606
5.411,-6.716,-13.34,2322607
5.383,-6.697,-13.318,2322608
-9.603,8.797,19.5,2322609
-9.599,8.808,19.538,2322610
-9.42,8.597,18.785,2322611
-8.896,10.241,18.23,2322612
-8.902,10.194,18.279,2322613
-8.938,10.347,18.144,2322614
5.2,3.443,-16.646,2323171
5.126,3.396,-16.667,2323172
5.153,3.42,-16.643,2323173
4.933,3.47,-16.734,2323174
4.915,3.459,-16.765,2323175
-11.951,0.914,3.691,2323235
14.729,-1.719,-18.593,2323321
14.72,-1.712,-18.59,2323322
14.711,-1.708,-18.579,2323323
14.702,-1.712,-18.584,2323324
14.713,-1.71,-18.591,2323325
14.71,-1.703,-18.592,2323326
14.717,-1.729,-18.6,2323327
14.712,-1.715,-18.6,2323328
14.708,-1.721,-18.589,2323329
14.71,-1.706,-18.596,2323330
14.713,-1.728,-18.596,2323331
14.715,-1.716,-18.593,2323332
14.64,-1.769,-18.583,2323333
14.661,-1.779,-18.598,2323334
14.692,-1.769,-18.585,2323335
14.671,-1.779,-18.589,2323336
14.688,-1.766,-18.588,2323337
14.681,-1.753,-18.581,2323338
14.677,-1.782,-18.601,2323339
14.67,-1.772,-18.593,2323340
14.697,-1.792,-18.611,2323341
14.674,-1.77,-18.563,2323342
16.226,-2.345,-19.607,2323343
16.232,-2.35,-19.608,2323344
16.238,-2.357,-19.611,2323345
16.268,-2.362,-19.647,2323346
16.234,-2.35,-19.612,2323347
16.265,-2.358,-19.65,2323348
16.213,-2.36,-19.581,2323349
16.249,-2.37,-19.621,2323350
16.233,-2.349,-19.609,2323351
4.407,-4.992,2.548,2323453
4.428,-4.985,2.517,2323454
4.374,-4.992,2.604,2323455
4.358,-4.991,2.633,2323456
-1.955,12.733,10.24,2323471
-2.027,12.768,10.23,2323472
-1.618,12.712,10.789,2323473
-1.748,12.65,10.715,2323474
-8.633,15.617,4.445,2323475
-8.64,15.815,4.308,2323476
-8.642,15.763,4.313,2323477
-8.65,15.781,4.294,2323478
-8.645,15.834,4.295,2323479
-8.645,15.806,4.304,2323480
5.641,4.85,9.29,2324119
5.641,4.844,9.284,2324120
5.641,4.849,9.289,2324121
5.641,4.852,9.291,2324122
5.637,4.831,9.286,2324123
5.636,4.83,9.289,2324124
5.636,4.829,9.29,2324125
5.637,4.831,9.286,2324126
5.635,4.832,9.292,2324127
5.637,4.829,9.287,2324128
5.638,4.831,9.291,2324129
5.637,4.832,9.291,2324130
5.637,4.83,9.288,2324131
5.638,4.837,9.289,2324132
5.639,4.835,9.292,2324133
5.639,4.836,9.294,2324134
22.287,8.896,3.333,2324135
22.27,8.88,3.336,2324136
22.295,8.906,3.351,2324137
22.284,8.892,3.352,2324138
2.121,20.927,-9.897,2325139
2.134,20.922,-9.917,2325140
2.138,20.938,-9.925,2325141
2.117,20.932,-9.927,2325142
2.124,20.942,-9.923,2325143
2.103,20.963,-9.915,2325144
0.275,19.991,17.917,2325602
0.253,19.917,17.966,2325603
0.213,19.937,17.842,2325604
0.269,19.963,18.026,2325605
0.226,19.817,18.118,2325606
0.128,19.648,17.961,2325607
0.3,19.814,18.247,2325608
0.161,19.744,18.163,2325609
-2.007,20.068,18.4,2325610
-2.058,20.143,18.388,2325611
-2.128,20.146,18.391,2325612
-1.731,19.746,18.439,2325613
-2.039,20.042,18.405,2325614
-1.891,20.021,18.391,2325615
-1.914,19.812,18.438,2325616
-1.745,19.681,18.452,2325617
-2.142,19.996,18.415,2325618
-6.694,2.893,5.452,2325619
-6.646,2.944,5.443,2325620
-1.865,19.882,18.423,2325621
-1.992,19.913,18.424,2325622
-2.113,19.919,18.422,2325623
-2.105,19.947,18.418,2325624
-2.006,19.906,18.419,2325625
7.845,-1.512,-25.33,2325694
8.573,-4.135,-24.015,2325695
-1.064,18.15,7.275,2326650
-1.059,18.152,7.27,2326651
-1.059,18.143,7.268,2326652
-0.558,18.055,6.377,2326653
-0.559,18.04,6.378,2326654
-0.551,18.048,6.368,2326655
-1.535,20.041,9.233,2326656
-1.53,20.058,9.235,2326657
-1.528,20.058,9.234,2326658
-1.477,20.201,9.249,2326659
-1.481,20.175,9.238,2326660
-1.476,20.193,9.243,2326661
-0.752,18.291,6.691,2326662
-0.785,18.198,6.767,2326663
-0.786,18.18,6.778,2326664
-1.072,18.195,7.182,2326665
-1.054,18.168,7.152,2326666
-1.058,18.172,7.159,2326667
-0.357,12.243,-3.969,2326771
-0.436,12.391,-3.947,2326772
-0.312,12.18,-3.969,2326773
-0.405,12.346,-3.943,2326774
-0.484,12.456,-3.953,2326775
-0.353,12.226,-3.972,2326776
-0.457,12.418,-3.974,2326777
-0.368,12.252,-3.957,2326778
-0.339,12.238,-3.951,2326779
-0.54,12.565,-3.953,2326780
-0.346,12.247,-3.948,2326781
-0.333,12.386,-3.87,2326782
-0.609,12.497,-3.908,2326783
-0.673,12.543,-3.903,2326784
-0.691,12.542,-3.89,2326785
-0.459,12.338,-3.941,2326786
-0.587,12.524,-3.929,2326787
-0.402,12.339,-3.943,2326788
-0.362,12.286,-3.942,2326789
-0.393,12.325,-3.941,2326790
-0.347,12.26,-3.942,2326791
-0.327,12.243,-3.936,2326792
-0.952,13.107,-4.079,2326793
-0.551,12.491,-3.91,2326794
-0.576,12.491,-3.905,2326795
-0.528,12.406,-3.916,2326796
-0.419,12.359,-3.922,2326797
-0.853,12.894,-3.969,2326798
-0.84,12.709,-3.871,2326799
-0.566,12.498,-3.903,2326800
-0.857,12.905,-3.966,2326801
-0.702,12.57,-3.884,2326802
-0.593,12.478,-3.901,2326803
-0.826,12.622,-3.859,2326804
-0.719,12.546,-3.89,2326805
-0.794,12.608,-3.87,2326806
9.298,-15.448,16.845,2327506
9.28,-15.481,16.884,2327507
9.266,-15.495,16.9,2327508
9.307,-15.603,17.073,2327509
9.283,-15.567,17.005,2327510
9.296,-15.596,17.054,2327511
9.292,-15.463,16.877,2327512
9.277,-15.479,16.887,2327513
9.284,-15.469,16.886,2327514
9.296,-15.521,16.95,2327515
9.302,-15.499,16.916,2327516
9.332,-15.48,16.916,2327517
9.825,-14.352,14.105,2327518
9.824,-14.357,14.116,2327519
9.831,-14.338,14.101,2327520
9.813,-14.348,14.09,2327521
16.108,-11.125,-16.896,2327705
16.111,-11.12,-16.9,2327706
16.121,-11.109,-16.913,2327707
16.013,-11.172,-16.855,2327708
16.025,-11.166,-16.86,2327709
16.03,-11.152,-16.874,2327710
-21.935,3.684,8.783,2327734
-21.942,3.679,8.783,2327735
-21.949,3.679,8.781,2327736
-21.941,3.68,8.781,2327737
-21.946,3.684,8.776,2327738
-21.948,3.688,8.772,2327739
-21.941,3.688,8.776,2327740
-21.94,3.688,8.778,2327741
-21.94,3.678,8.784,2327742
-21.95,3.676,8.78,2327743
-21.933,3.687,8.782,2327744
-21.947,3.678,8.779,2327745
-21.947,3.682,8.775,2327746
-21.945,3.684,8.775,2327747
-21.96,3.671,8.765,2327748
-21.954,3.673,8.771,2327749
-21.944,3.68,8.774,2327750
-21.932,3.688,8.782,2327751
-21.925,3.685,8.787,2327752
-21.949,3.683,8.777,2327753
-21.947,3.685,8.778,2327754
-21.94,3.687,8.781,2327755
-21.931,3.673,8.786,2327756
18.523,-11.306,18.349,2328360
18.522,-11.305,18.349,2328361
18.521,-11.304,18.349,2328362
18.522,-11.305,18.349,2328363
